movement_id,startX,startY,endX,endY,deltaX,deltaY,distance,duration,velocity
21,780,355,781,361,1,6,6.083,0.0,0
22,781,361,782,364,1,3,3.162,0.0,0
23,782,364,783,367,1,3,3.162,0.0,0
24,783,367,784,366,1,-1,1.414,0.0,0
25,784,366,784,366,0,0,0.0,0.0,0
26,784,366,784,366,0,0,0.0,0.0,0
27,784,366,785,366,1,0,1.0,0.0,0
28,785,366,785,366,0,0,0.0,0.0,0
29,785,366,785,368,0,2,2.0,0.0,0
30,785,368,781,372,-4,4,5.657,0.0,0
31,781,372,770,392,-11,20,22.825,0.0,0
32,770,392,763,411,-7,19,20.248,0.0,0
33,763,411,761,421,-2,10,10.198,0.0,0
34,761,421,760,424,-1,3,3.162,0.0,0
35,760,424,759,426,-1,2,2.236,0.0,0
36,759,426,759,427,0,1,1.0,0.0,0
37,759,427,759,428,0,1,1.0,0.0,0
38,759,428,759,428,0,0,0.0,0.0,0
39,759,428,758,428,-1,0,1.0,0.0,0
40,758,428,760,431,2,3,3.606,0.0,0
41,760,431,762,436,2,5,5.385,0.0,0
42,762,436,765,443,3,7,7.616,0.0,0
43,765,443,770,457,5,14,14.866,0.0,0
44,770,457,772,462,2,5,5.385,0.0,0
45,772,462,772,463,0,1,1.0,0.0,0
46,772,463,773,463,1,0,1.0,0.0,0
1,154,1,154,1,0,0,0.0,0.0,0
2,154,1,357,76,203,75,216.412,0.0,0
3,357,76,390,87,33,11,34.785,0.001,34996.184
4,390,87,420,96,30,9,31.321,0.0,0
5,420,96,455,107,35,11,36.688,0.0,0
6,455,107,476,114,21,7,22.136,0.0,0
7,476,114,488,119,12,5,13.0,0.0,0
8,488,119,496,125,8,6,10.0,0.0,0
9,496,125,500,131,4,6,7.211,0.0,0
10,500,131,504,140,4,9,9.849,0.0,0
11,504,140,504,142,0,2,2.0,0.0,0
12,504,142,504,145,0,3,3.0,0.0,0
13,504,145,501,147,-3,2,3.606,0.0,0
14,501,147,503,148,2,1,2.236,0.0,0
15,503,148,520,155,17,7,18.385,0.0,0
16,520,155,589,202,69,47,83.487,0.0,0
17,589,202,640,234,51,32,60.208,0.0,0
18,640,234,676,258,36,24,43.267,0.0,0
19,676,258,704,288,28,30,41.037,0.0,0
20,704,288,733,324,29,36,46.228,0.0,0
21,733,324,754,345,21,21,29.698,0.0,0
22,754,345,765,356,11,11,15.556,0.0,0
23,765,356,770,363,5,7,8.602,0.0,0
24,770,363,771,365,1,2,2.236,0.0,0
25,771,365,772,366,1,1,1.414,0.0,0
26,772,366,772,368,0,2,2.0,0.0,0
27,772,368,772,369,0,1,1.0,0.0,0
28,772,369,772,370,0,1,1.0,0.0,0
29,772,370,773,371,1,1,1.414,0.0,0
30,773,371,774,372,1,1,1.414,0.0,0
31,774,372,775,374,1,2,2.236,0.0,0
32,775,374,777,376,2,2,2.828,0.0,0
33,777,376,778,376,1,0,1.0,0.0,0
34,778,376,778,376,0,0,0.0,0.0,0
35,778,376,778,376,0,0,0.0,0.0,0
36,778,376,778,376,0,0,0.0,0.0,0
37,778,376,778,376,0,0,0.0,0.0,0
38,778,376,778,376,0,0,0.0,0.0,0
39,778,376,778,375,0,-1,1.0,0.0,0
40,778,375,777,376,-1,1,1.414,0.0,0
41,777,376,777,378,0,2,2.0,0.0,0
42,777,378,777,380,0,2,2.0,0.0,0
43,777,380,777,388,0,8,8.0,0.0,0
44,777,388,777,393,0,5,5.0,0.0,0
45,777,393,777,396,0,3,3.0,0.0,0
46,777,396,775,398,-2,2,2.828,0.0,0
47,775,398,774,402,-1,4,4.123,0.0,0
48,774,402,774,406,0,4,4.0,0.0,0
49,774,406,774,409,0,3,3.0,0.0,0
50,774,409,774,413,0,4,4.0,0.0,0
51,774,413,774,418,0,5,5.0,0.0,0
52,774,418,774,420,0,2,2.0,0.0,0
53,774,420,773,421,-1,1,1.414,0.0,0
54,773,421,771,422,-2,1,2.236,0.0,0
55,771,422,771,423,0,1,1.0,0.0,0
56,771,423,770,424,-1,1,1.414,0.0,0
57,770,424,768,430,-2,6,6.325,0.0,0
58,768,430,768,433,0,3,3.0,0.0,0
59,768,433,768,435,0,2,2.0,0.0,0
60,768,435,768,436,0,1,1.0,0.0,0
61,768,436,768,436,0,0,0.0,0.0,0
62,768,436,768,440,0,4,4.0,0.0,0
63,768,440,770,444,2,4,4.472,0.0,0
64,770,444,771,448,1,4,4.123,0.0,0
65,771,448,774,451,3,3,4.243,0.0,0
66,774,451,776,454,2,3,3.606,0.0,0
67,776,454,778,458,2,4,4.472,0.0,0
68,778,458,779,460,1,2,2.236,0.0,0
69,779,460,779,461,0,1,1.0,0.0,0
70,779,461,779,462,0,1,1.0,0.0,0
71,779,462,780,464,1,2,2.236,0.0,0
72,780,464,782,471,2,7,7.28,0.0,0
73,782,471,784,476,2,5,5.385,0.0,0
74,784,476,784,477,0,1,1.0,0.0,0
1,417,5,455,44,38,39,54.452,0.0,0
2,455,44,488,78,33,34,47.381,0.0,0
3,488,78,537,146,49,68,83.815,0.0,0
4,537,146,581,217,44,71,83.528,0.0,0
5,581,217,632,316,51,99,111.364,0.0,0
6,632,316,652,349,20,33,38.588,0.0,0
7,652,349,660,359,8,10,12.806,0.0,0
8,660,359,663,361,3,2,3.606,0.0,0
9,663,361,667,363,4,2,4.472,0.0,0
10,667,363,672,367,5,4,6.403,0.0,0
11,672,367,675,371,3,4,5.0,0.0,0
12,675,371,687,379,12,8,14.422,0.0,0
13,687,379,706,380,19,1,19.026,0.0,0
14,706,380,722,374,16,-6,17.088,0.0,0
15,722,374,741,368,19,-6,19.925,0.0,0
16,741,368,761,367,20,-1,20.025,0.0,0
17,761,367,775,367,14,0,14.0,0.0,0
18,775,367,782,368,7,1,7.071,0.0,0
19,782,368,786,370,4,2,4.472,0.0,0
20,786,370,787,370,1,0,1.0,0.0,0
21,787,370,788,371,1,1,1.414,0.0,0
22,788,371,788,371,0,0,0.0,0.0,0
23,788,371,788,371,0,0,0.0,0.0,0
24,788,371,788,371,0,0,0.0,0.0,0
25,788,371,789,371,1,0,1.0,0.0,0
26,789,371,790,370,1,-1,1.414,0.0,0
27,790,370,790,371,0,1,1.0,0.0,0
28,790,371,792,376,2,5,5.385,0.0,0
29,792,376,793,378,1,2,2.236,0.0,0
30,793,378,793,379,0,1,1.0,0.0,0
31,793,379,794,381,1,2,2.236,0.0,0
32,794,381,796,386,2,5,5.385,0.0,0
33,796,386,797,388,1,2,2.236,0.0,0
34,797,388,799,390,2,2,2.828,0.001,2839.465
35,799,390,800,392,1,2,2.236,0.0,0
36,800,392,800,394,0,2,2.0,0.0,0
37,800,394,802,397,2,3,3.606,0.0,0
38,802,397,803,404,1,7,7.071,0.0,0
39,803,404,805,406,2,2,2.828,0.0,0
40,805,406,806,408,1,2,2.236,0.0,0
41,806,408,806,409,0,1,1.0,0.0,0
42,806,409,807,409,1,0,1.0,0.0,0
43,807,409,807,409,0,0,0.0,0.0,0
44,807,409,808,409,1,0,1.0,0.0,0
45,808,409,810,410,2,1,2.236,0.0,0
46,810,410,813,415,3,5,5.831,0.0,0
47,813,415,826,437,13,22,25.554,0.0,0
48,826,437,832,451,6,14,15.232,0.0,0
49,832,451,834,462,2,11,11.18,0.0,0
50,834,462,836,475,2,13,13.153,0.0,0
51,836,475,841,492,5,17,17.72,0.0,0
52,841,492,844,511,3,19,19.235,0.0,0
53,844,511,844,527,0,16,16.0,0.0,0
54,844,527,844,538,0,11,11.0,0.0,0
55,844,538,844,546,0,8,8.0,0.0,0
56,844,546,844,549,0,3,3.0,0.0,0
57,844,549,843,556,-1,7,7.071,0.0,0
58,843,556,842,559,-1,3,3.162,0.0,0
59,842,559,841,564,-1,5,5.099,0.0,0
60,841,564,840,564,-1,0,1.0,0.0,0
61,840,564,840,565,0,1,1.0,0.0,0
62,840,565,839,567,-1,2,2.236,0.0,0
63,839,567,838,568,-1,1,1.414,0.0,0
64,838,568,837,568,-1,0,1.0,0.0,0
65,837,568,834,567,-3,-1,3.162,0.0,0
66,834,567,833,564,-1,-3,3.162,0.0,0
67,833,564,832,560,-1,-4,4.123,0.0,0
68,832,560,830,549,-2,-11,11.18,0.0,0
69,830,549,826,537,-4,-12,12.649,0.0,0
70,826,537,825,524,-1,-13,13.038,0.0,0
71,825,524,823,517,-2,-7,7.28,0.0,0
72,823,517,822,512,-1,-5,5.099,0.0,0
73,822,512,820,505,-2,-7,7.28,0.0,0
74,820,505,819,502,-1,-3,3.162,0.0,0
75,819,502,819,500,0,-2,2.0,0.0,0
76,819,500,819,498,0,-2,2.0,0.0,0
77,819,498,818,492,-1,-6,6.083,0.0,0
78,818,492,818,489,0,-3,3.0,0.0,0
79,818,489,818,487,0,-2,2.0,0.0,0
80,818,487,818,482,0,-5,5.0,0.0,0
81,818,482,817,478,-1,-4,4.123,0.0,0
82,817,478,816,474,-1,-4,4.123,0.0,0
1,417,5,455,44,38,39,54.452,0.0,0
2,455,44,488,78,33,34,47.381,0.0,0
3,488,78,537,146,49,68,83.815,0.001,83068.699
4,537,146,581,217,44,71,83.528,0.0,0
5,581,217,632,316,51,99,111.364,0.0,0
6,632,316,652,349,20,33,38.588,0.0,0
7,652,349,660,359,8,10,12.806,0.0,0
8,660,359,663,361,3,2,3.606,0.0,0
9,663,361,667,363,4,2,4.472,0.0,0
10,667,363,672,367,5,4,6.403,0.0,0
11,672,367,675,371,3,4,5.0,0.0,0
12,675,371,687,379,12,8,14.422,0.0,0
13,687,379,706,380,19,1,19.026,0.0,0
14,706,380,722,374,16,-6,17.088,0.0,0
15,722,374,741,368,19,-6,19.925,0.0,0
16,741,368,761,367,20,-1,20.025,0.0,0
17,761,367,775,367,14,0,14.0,0.0,0
18,775,367,782,368,7,1,7.071,0.0,0
19,782,368,786,370,4,2,4.472,0.0,0
20,786,370,787,370,1,0,1.0,0.0,0
21,787,370,788,371,1,1,1.414,0.0,0
22,788,371,788,371,0,0,0.0,0.0,0
23,788,371,788,371,0,0,0.0,0.0,0
24,788,371,788,371,0,0,0.0,0.0,0
25,788,371,789,371,1,0,1.0,0.0,0
26,789,371,790,370,1,-1,1.414,0.0,0
27,790,370,790,371,0,1,1.0,0.0,0
28,790,371,792,376,2,5,5.385,0.0,0
29,792,376,793,378,1,2,2.236,0.0,0
30,793,378,793,379,0,1,1.0,0.0,0
31,793,379,794,381,1,2,2.236,0.0,0
32,794,381,796,386,2,5,5.385,0.0,0
33,796,386,797,388,1,2,2.236,0.0,0
34,797,388,799,390,2,2,2.828,0.0,0
35,799,390,800,392,1,2,2.236,0.0,0
36,800,392,800,394,0,2,2.0,0.0,0
37,800,394,802,397,2,3,3.606,0.0,0
38,802,397,803,404,1,7,7.071,0.0,0
39,803,404,805,406,2,2,2.828,0.0,0
40,805,406,806,408,1,2,2.236,0.0,0
41,806,408,806,409,0,1,1.0,0.0,0
42,806,409,807,409,1,0,1.0,0.0,0
43,807,409,807,409,0,0,0.0,0.0,0
44,807,409,808,409,1,0,1.0,0.0,0
45,808,409,810,410,2,1,2.236,0.0,0
46,810,410,813,415,3,5,5.831,0.0,0
47,813,415,826,437,13,22,25.554,0.0,0
48,826,437,832,451,6,14,15.232,0.0,0
49,832,451,834,462,2,11,11.18,0.0,0
50,834,462,836,475,2,13,13.153,0.0,0
51,836,475,841,492,5,17,17.72,0.0,0
52,841,492,844,511,3,19,19.235,0.0,0
53,844,511,844,527,0,16,16.0,0.0,0
54,844,527,844,538,0,11,11.0,0.0,0
55,844,538,844,546,0,8,8.0,0.0,0
56,844,546,844,549,0,3,3.0,0.0,0
57,844,549,843,556,-1,7,7.071,0.0,0
58,843,556,842,559,-1,3,3.162,0.0,0
59,842,559,841,564,-1,5,5.099,0.0,0
60,841,564,840,564,-1,0,1.0,0.0,0
61,840,564,840,565,0,1,1.0,0.0,0
62,840,565,839,567,-1,2,2.236,0.0,0
63,839,567,838,568,-1,1,1.414,0.0,0
64,838,568,837,568,-1,0,1.0,0.0,0
65,837,568,834,567,-3,-1,3.162,0.0,0
66,834,567,833,564,-1,-3,3.162,0.0,0
67,833,564,832,560,-1,-4,4.123,0.0,0
68,832,560,830,549,-2,-11,11.18,0.0,0
69,830,549,826,537,-4,-12,12.649,0.0,0
70,826,537,825,524,-1,-13,13.038,0.0,0
71,825,524,823,517,-2,-7,7.28,0.0,0
72,823,517,822,512,-1,-5,5.099,0.0,0
73,822,512,820,505,-2,-7,7.28,0.0,0
74,820,505,819,502,-1,-3,3.162,0.0,0
75,819,502,819,500,0,-2,2.0,0.0,0
76,819,500,819,498,0,-2,2.0,0.0,0
77,819,498,818,492,-1,-6,6.083,0.0,0
78,818,492,818,489,0,-3,3.0,0.0,0
79,818,489,818,487,0,-2,2.0,0.0,0
80,818,487,818,482,0,-5,5.0,0.0,0
81,818,482,817,478,-1,-4,4.123,0.0,0
82,817,478,816,474,-1,-4,4.123,0.0,0
83,816,474,816,476,0,2,2.0,0.0,0
84,816,476,818,481,2,5,5.385,0.0,0
85,818,481,821,484,3,3,4.243,0.0,0
86,821,484,835,503,14,19,23.601,0.0,0
87,835,503,850,521,15,18,23.431,0.0,0
88,850,521,868,545,18,24,30.0,0.0,0
89,868,545,898,581,30,36,46.861,0.0,0
90,898,581,936,629,38,48,61.221,0.0,0
91,936,629,973,678,37,49,61.4,0.0,0
92,973,678,1010,728,37,50,62.201,0.0,0
93,1010,728,1048,772,38,44,58.138,0.0,0
94,1048,772,912,783,-136,11,136.444,0.0,0
95,912,783,907,779,-5,-4,6.403,0.0,0
96,907,779,897,763,-10,-16,18.868,0.0,0
97,897,763,883,737,-14,-26,29.53,0.0,0
98,883,737,860,699,-23,-38,44.418,0.0,0
99,860,699,822,636,-38,-63,73.573,0.0,0
100,822,636,780,565,-42,-71,82.492,0.0,0
101,780,565,738,496,-42,-69,80.777,0.0,0
102,738,496,690,432,-48,-64,80.0,0.0,0
103,690,432,651,382,-39,-50,63.411,0.0,0
104,651,382,626,348,-25,-34,42.202,0.0,0
105,626,348,611,323,-15,-25,29.155,0.0,0
106,611,323,603,306,-8,-17,18.788,0.0,0
107,603,306,594,284,-9,-22,23.77,0.0,0
108,594,284,593,280,-1,-4,4.123,0.0,0
109,593,280,591,272,-2,-8,8.246,0.0,0
110,591,272,591,264,0,-8,8.0,0.0,0
111,591,264,591,254,0,-10,10.0,0.0,0
112,591,254,592,252,1,-2,2.236,0.0,0
113,592,252,593,250,1,-2,2.236,0.0,0
114,593,250,598,246,5,-4,6.403,0.0,0
115,598,246,604,244,6,-2,6.325,0.0,0
116,604,244,608,243,4,-1,4.123,0.0,0
117,608,243,610,242,2,-1,2.236,0.0,0
118,610,242,612,242,2,0,2.0,0.0,0
119,612,242,624,244,12,2,12.166,0.0,0
120,624,244,631,246,7,2,7.28,0.0,0
121,631,246,649,256,18,10,20.591,0.0,0
122,649,256,655,260,6,4,7.211,0.0,0
123,655,260,658,264,3,4,5.0,0.0,0
124,658,264,661,269,3,5,5.831,0.0,0
125,661,269,662,271,1,2,2.236,0.0,0
126,662,271,666,276,4,5,6.403,0.0,0
127,666,276,681,288,15,12,19.209,0.0,0
128,681,288,696,298,15,10,18.028,0.0,0
129,696,298,699,302,3,4,5.0,0.001,5000.362
130,699,302,699,305,0,3,3.0,0.0,0
131,699,305,690,308,-9,3,9.487,0.0,0
132,690,308,658,307,-32,-1,32.016,0.0,0
133,658,307,627,294,-31,-13,33.615,0.0,0
134,627,294,577,272,-50,-22,54.626,0.0,0
135,577,272,526,252,-51,-20,54.781,0.0,0
136,526,252,458,218,-68,-34,76.026,0.0,0
137,458,218,379,177,-79,-41,89.006,0.0,0
138,379,177,306,142,-73,-35,80.957,0.0,0
139,306,142,263,117,-43,-25,49.739,0.0,0
140,263,117,241,101,-22,-16,27.203,0.0,0
141,241,101,229,88,-12,-13,17.692,0.0,0
142,229,88,223,77,-6,-11,12.53,0.0,0
143,223,77,220,71,-3,-6,6.708,0.0,0
144,220,71,219,67,-1,-4,4.123,0.0,0
145,219,67,218,65,-1,-2,2.236,0.0,0
146,218,65,217,61,-1,-4,4.123,0.0,0
147,217,61,215,59,-2,-2,2.828,0.0,0
148,215,59,209,56,-6,-3,6.708,0.0,0
149,209,56,199,53,-10,-3,10.44,0.0,0
150,199,53,187,47,-12,-6,13.416,0.0,0
151,187,47,176,39,-11,-8,13.601,0.0,0
152,176,39,159,30,-17,-9,19.235,0.0,0
153,159,30,140,20,-19,-10,21.471,0.0,0
154,140,20,117,10,-23,-10,25.08,0.0,0
155,117,10,94,0,-23,-10,25.08,0.0,0
156,94,0,186,16,92,16,93.381,0.0,0
157,186,16,227,39,41,23,47.011,0.0,0
158,227,39,316,90,89,51,102.577,0.0,0
159,316,90,394,141,78,51,93.193,0.0,0
160,394,141,461,188,67,47,81.841,0.0,0
161,461,188,523,236,62,48,78.409,0.0,0
162,523,236,583,286,60,50,78.102,0.0,0
163,583,286,614,320,31,34,46.011,0.0,0
164,614,320,636,341,22,21,30.414,0.0,0
165,636,341,654,364,18,23,29.206,0.0,0
166,654,364,679,388,25,24,34.655,0.0,0
167,679,388,700,409,21,21,29.698,0.0,0
168,700,409,713,421,13,12,17.692,0.0,0
169,713,421,721,427,8,6,10.0,0.0,0
170,721,427,726,432,5,5,7.071,0.0,0
171,726,432,727,434,1,2,2.236,0.0,0
172,727,434,729,435,2,1,2.236,0.0,0
173,729,435,729,436,0,1,1.0,0.0,0
174,729,436,729,436,0,0,0.0,0.0,0
175,729,436,730,438,1,2,2.236,0.0,0
176,730,438,732,441,2,3,3.606,0.0,0
177,732,441,744,454,12,13,17.692,0.0,0
178,744,454,761,468,17,14,22.023,0.0,0
179,761,468,771,478,10,10,14.142,0.0,0
180,771,478,778,482,7,4,8.062,0.0,0
181,778,482,779,484,1,2,2.236,0.0,0
1,213,27,213,27,0,0,0.0,0.0,0
2,213,27,457,169,244,142,282.312,0.0,0
3,457,169,487,188,30,19,35.511,0.0,0
4,487,188,511,203,24,15,28.302,0.0,0
5,511,203,545,227,34,24,41.617,0.0,0
6,545,227,578,251,33,24,40.804,0.0,0
7,578,251,599,266,21,15,25.807,0.0,0
8,599,266,631,287,32,21,38.275,0.0,0
9,631,287,656,304,25,17,30.232,0.0,0
10,656,304,678,319,22,15,26.627,0.0,0
11,678,319,698,333,20,14,24.413,0.0,0
12,698,333,712,345,14,12,18.439,0.0,0
13,712,345,728,356,16,11,19.416,0.0,0
14,728,356,733,359,5,3,5.831,0.0,0
15,733,359,738,362,5,3,5.831,0.0,0
16,738,362,746,364,8,2,8.246,0.0,0
17,746,364,749,366,3,2,3.606,0.0,0
18,749,366,753,367,4,1,4.123,0.0,0
19,753,367,757,369,4,2,4.472,0.0,0
20,757,369,762,370,5,1,5.099,0.0,0
21,762,370,765,370,3,0,3.0,0.0,0
22,765,370,768,370,3,0,3.0,0.0,0
23,768,370,773,370,5,0,5.0,0.0,0
24,773,370,783,370,10,0,10.0,0.0,0
25,783,370,787,370,4,0,4.0,0.0,0
26,787,370,789,370,2,0,2.0,0.0,0
27,789,370,791,370,2,0,2.0,0.0,0
28,791,370,791,370,0,0,0.0,0.0,0
29,791,370,791,370,0,0,0.0,0.0,0
30,791,370,791,370,0,0,0.0,0.0,0
31,791,370,792,370,1,0,1.0,0.0,0
32,792,370,792,371,0,1,1.0,0.0,0
33,792,371,792,373,0,2,2.0,0.0,0
34,792,373,792,377,0,4,4.0,0.0,0
35,792,377,792,381,0,4,4.0,0.0,0
36,792,381,792,388,0,7,7.0,0.0,0
37,792,388,792,394,0,6,6.0,0.0,0
38,792,394,792,399,0,5,5.0,0.0,0
39,792,399,792,401,0,2,2.0,0.0,0
40,792,401,792,402,0,1,1.0,0.0,0
41,792,402,792,404,0,2,2.0,0.0,0
42,792,404,792,404,0,0,0.0,0.0,0
43,792,404,792,406,0,2,2.0,0.0,0
44,792,406,792,408,0,2,2.0,0.0,0
45,792,408,791,408,-1,0,1.0,0.0,0
46,791,408,790,408,-1,0,1.0,0.0,0
47,790,408,790,407,0,-1,1.0,0.0,0
48,790,407,789,407,-1,0,1.0,0.0,0
49,789,407,788,407,-1,0,1.0,0.0,0
50,788,407,786,407,-2,0,2.0,0.0,0
51,786,407,785,408,-1,1,1.414,0.0,0
52,785,408,785,411,0,3,3.0,0.0,0
53,785,411,785,418,0,7,7.0,0.0,0
54,785,418,785,424,0,6,6.0,0.0,0
55,785,424,785,428,0,4,4.0,0.0,0
56,785,428,786,435,1,7,7.071,0.0,0
57,786,435,787,440,1,5,5.099,0.0,0
58,787,440,787,448,0,8,8.0,0.0,0
59,787,448,788,457,1,9,9.055,0.0,0
60,788,457,790,462,2,5,5.385,0.0,0
61,790,462,790,464,0,2,2.0,0.0,0
62,790,464,790,466,0,2,2.0,0.001,2008.285
63,790,466,791,467,1,1,1.414,0.0,0
1,891,760,868,716,-23,-44,49.649,0.0,0
2,868,716,831,654,-37,-62,72.201,0.0,0
3,831,654,773,556,-58,-98,113.877,0.0,0
4,773,556,741,502,-32,-54,62.769,0.0,0
5,741,502,712,455,-29,-47,55.227,0.0,0
6,712,455,690,412,-22,-43,48.301,0.0,0
7,690,412,675,385,-15,-27,30.887,0.0,0
8,675,385,650,329,-25,-56,61.327,0.0,0
9,650,329,647,318,-3,-11,11.402,0.0,0
10,647,318,643,309,-4,-9,9.849,0.0,0
11,643,309,641,301,-2,-8,8.246,0.0,0
12,641,301,640,295,-1,-6,6.083,0.0,0
13,640,295,639,289,-1,-6,6.083,0.0,0
14,639,289,639,287,0,-2,2.0,0.0,0
15,639,287,644,287,5,0,5.0,0.0,0
16,644,287,658,289,14,2,14.142,0.0,0
17,658,289,680,296,22,7,23.087,0.0,0
18,680,296,706,306,26,10,27.857,0.0,0
19,706,306,733,317,27,11,29.155,0.0,0
20,733,317,756,327,23,10,25.08,0.0,0
21,756,327,770,331,14,4,14.56,0.0,0
22,770,331,778,333,8,2,8.246,0.0,0
23,778,333,782,335,4,2,4.472,0.0,0
24,782,335,786,338,4,3,5.0,0.0,0
25,786,338,789,340,3,2,3.606,0.0,0
26,789,340,790,340,1,0,1.0,0.0,0
27,790,340,791,341,1,1,1.414,0.0,0
28,791,341,791,342,0,1,1.0,0.0,0
29,791,342,793,346,2,4,4.472,0.0,0
30,793,346,793,350,0,4,4.0,0.0,0
31,793,350,794,356,1,6,6.083,0.0,0
32,794,356,794,360,0,4,4.0,0.0,0
33,794,360,794,361,0,1,1.0,0.0,0
34,794,361,794,362,0,1,1.0,0.0,0
35,794,362,795,362,1,0,1.0,0.0,0
36,795,362,795,362,0,0,0.0,0.0,0
37,795,362,795,362,0,0,0.0,0.0,0
38,795,362,795,362,0,0,0.0,0.0,0
39,795,362,795,364,0,2,2.0,0.0,0
40,795,364,794,366,-1,2,2.236,0.0,0
41,794,366,786,380,-8,14,16.125,0.0,0
42,786,380,783,385,-3,5,5.831,0.001,5842.519
43,783,385,783,387,0,2,2.0,0.0,0
44,783,387,783,388,0,1,1.0,0.0,0
45,783,388,783,389,0,1,1.0,0.0,0
46,783,389,782,391,-1,2,2.236,0.0,0
47,782,391,779,395,-3,4,5.0,0.0,0
48,779,395,778,397,-1,2,2.236,0.0,0
49,778,397,776,403,-2,6,6.325,0.0,0
50,776,403,773,406,-3,3,4.243,0.0,0
51,773,406,773,408,0,2,2.0,0.0,0
52,773,408,772,411,-1,3,3.162,0.0,0
53,772,411,770,414,-2,3,3.606,0.0,0
54,770,414,769,417,-1,3,3.162,0.0,0
55,769,417,769,418,0,1,1.0,0.0,0
56,769,418,769,419,0,1,1.0,0.0,0
57,769,419,769,425,0,6,6.0,0.0,0
58,769,425,769,432,0,7,7.0,0.0,0
59,769,432,769,437,0,5,5.0,0.0,0
60,769,437,769,443,0,6,6.0,0.0,0
61,769,443,770,452,1,9,9.055,0.0,0
62,770,452,770,453,0,1,1.0,0.0,0
63,770,453,770,454,0,1,1.0,0.0,0
64,770,454,770,455,0,1,1.0,0.0,0
65,770,455,770,457,0,2,2.0,0.0,0
66,770,457,770,458,0,1,1.0,0.0,0
67,770,458,770,460,0,2,2.0,0.0,0
68,770,460,770,463,0,3,3.0,0.0,0
69,770,463,770,464,0,1,1.0,0.0,0
70,770,464,770,466,0,2,2.0,0.0,0
71,770,466,770,468,0,2,2.0,0.0,0
72,770,468,770,470,0,2,2.0,0.0,0
73,770,470,770,476,0,6,6.0,0.0,0
1,891,760,868,716,-23,-44,49.649,0.0,0
2,868,716,831,654,-37,-62,72.201,0.0,0
3,831,654,773,556,-58,-98,113.877,0.0,0
4,773,556,741,502,-32,-54,62.769,0.0,0
5,741,502,712,455,-29,-47,55.227,0.0,0
6,712,455,690,412,-22,-43,48.301,0.0,0
7,690,412,675,385,-15,-27,30.887,0.0,0
8,675,385,650,329,-25,-56,61.327,0.0,0
9,650,329,647,318,-3,-11,11.402,0.0,0
10,647,318,643,309,-4,-9,9.849,0.0,0
11,643,309,641,301,-2,-8,8.246,0.0,0
12,641,301,640,295,-1,-6,6.083,0.0,0
13,640,295,639,289,-1,-6,6.083,0.0,0
14,639,289,639,287,0,-2,2.0,0.0,0
15,639,287,644,287,5,0,5.0,0.0,0
16,644,287,658,289,14,2,14.142,0.0,0
17,658,289,680,296,22,7,23.087,0.0,0
18,680,296,706,306,26,10,27.857,0.0,0
19,706,306,733,317,27,11,29.155,0.0,0
20,733,317,756,327,23,10,25.08,0.0,0
21,756,327,770,331,14,4,14.56,0.0,0
22,770,331,778,333,8,2,8.246,0.0,0
23,778,333,782,335,4,2,4.472,0.0,0
24,782,335,786,338,4,3,5.0,0.0,0
25,786,338,789,340,3,2,3.606,0.0,0
26,789,340,790,340,1,0,1.0,0.0,0
27,790,340,791,341,1,1,1.414,0.0,0
28,791,341,791,342,0,1,1.0,0.0,0
29,791,342,793,346,2,4,4.472,0.0,0
30,793,346,793,350,0,4,4.0,0.0,0
31,793,350,794,356,1,6,6.083,0.0,0
32,794,356,794,360,0,4,4.0,0.0,0
33,794,360,794,361,0,1,1.0,0.0,0
34,794,361,794,362,0,1,1.0,0.0,0
35,794,362,795,362,1,0,1.0,0.0,0
36,795,362,795,362,0,0,0.0,0.0,0
37,795,362,795,362,0,0,0.0,0.0,0
38,795,362,795,362,0,0,0.0,0.0,0
39,795,362,795,364,0,2,2.0,0.0,0
40,795,364,794,366,-1,2,2.236,0.0,0
41,794,366,786,380,-8,14,16.125,0.0,0
42,786,380,783,385,-3,5,5.831,0.0,0
43,783,385,783,387,0,2,2.0,0.0,0
44,783,387,783,388,0,1,1.0,0.0,0
45,783,388,783,389,0,1,1.0,0.0,0
46,783,389,782,391,-1,2,2.236,0.0,0
47,782,391,779,395,-3,4,5.0,0.0,0
48,779,395,778,397,-1,2,2.236,0.0,0
49,778,397,776,403,-2,6,6.325,0.0,0
50,776,403,773,406,-3,3,4.243,0.0,0
51,773,406,773,408,0,2,2.0,0.0,0
52,773,408,772,411,-1,3,3.162,0.0,0
53,772,411,770,414,-2,3,3.606,0.0,0
54,770,414,769,417,-1,3,3.162,0.0,0
55,769,417,769,418,0,1,1.0,0.0,0
56,769,418,769,419,0,1,1.0,0.0,0
57,769,419,769,425,0,6,6.0,0.0,0
58,769,425,769,432,0,7,7.0,0.0,0
59,769,432,769,437,0,5,5.0,0.0,0
60,769,437,769,443,0,6,6.0,0.0,0
61,769,443,770,452,1,9,9.055,0.0,0
62,770,452,770,453,0,1,1.0,0.0,0
63,770,453,770,454,0,1,1.0,0.0,0
64,770,454,770,455,0,1,1.0,0.0,0
65,770,455,770,457,0,2,2.0,0.0,0
66,770,457,770,458,0,1,1.0,0.0,0
67,770,458,770,460,0,2,2.0,0.0,0
68,770,460,770,463,0,3,3.0,0.0,0
69,770,463,770,464,0,1,1.0,0.0,0
70,770,464,770,466,0,2,2.0,0.0,0
